payment_id,member_id,payment_date,amount_eur,discount_pct,membership_type,payment_method,invoice_number,status
2397,326,2023-11-17,35.0,0,Monthly,Card,INV-2023-002397,Paid
2398,384,2023-09-20,49.5,10,Corporate,PayPal,INV-2023-002398,Paid
2399,382,2024-06-18,40.0,0,Standard,Online,INV-2024-002399,Paid
2400,1180,2024-03-28,22.0,0,Senior,Cash,INV-2024-002400,Paid
2401,518,2023-11-23,40.0,0,Standard,Online,INV-2023-002401,Paid
2402,615,2023-04-25,75.0,0,Family,PayPal,INV-2023-002402,Paid
2403,221,2023-07-06,20.0,0,Student,Online,INV-2023-002403,Failed
2404,59,2022-12-07,65.0,0,Premium,PayPal,INV-2022-002404,Pending
2405,1074,2025-03-09,25.0,0,Basic,Cash,INV-2025-002405,Paid
2406,683,2022-04-21,20.0,0,Student,Bank Transfer,INV-2022-002406,Failed
2407,290,2024-07-28,65.0,0,Premium,Online,INV-2024-002407,Paid
2408,2,2023-02-15,90.0,0,VIP,Bank Transfer,INV-2023-002408,Pending
2409,630,2023-04-29,75.0,0,Family,Online,INV-2023-002409,Paid
2410,185,2022-11-12,75.0,0,Family,Bank Transfer,INV-2022-002410,Paid
2411,11,2023-12-07,90.0,0,VIP,PayPal,INV-2023-002411,Paid
2412,808,2024-08-25,90.0,0,VIP,Online,INV-2024-002412,Paid
2413,498,2022-07-16,20.0,0,Student,Bank Transfer,INV-2022-002413,Paid
2414,274,2023-11-01,40.0,0,Standard,Online,INV-2023-002414,Pending
2415,807,2023-12-12,35.0,0,Monthly,PayPal,INV-2023-002415,Paid
2416,56,2022-12-31,8.0,0,Day Pass,Bank Transfer,INV-2022-002416,Paid
2417,742,2022-01-04,8.0,0,Day Pass,Online,INV-2022-002417,Paid
2418,159,2022-10-10,22.0,0,Senior,Card,INV-2022-002418,Paid
2419,433,2022-07-10,40.0,0,Standard,Cash,INV-2022-002419,Paid
2420,872,2023-09-30,8.0,0,Day Pass,Online,INV-2023-002420,Paid
2421,72,2024-05-13,20.0,0,Student,Online,INV-2024-002421,Paid
2422,1060,2024-08-10,90.0,0,VIP,Bank Transfer,INV-2024-002422,Paid
2423,208,2024-04-08,40.0,0,Standard,Card,INV-2024-002423,Paid
2424,330,2025-03-22,75.0,0,Family,Online,INV-2025-002424,Paid
2425,24,2024-04-02,65.0,0,Premium,Card,INV-2024-002425,Paid
2426,621,2022-08-26,35.0,0,Monthly,Online,INV-2022-002426,Paid
2427,1029,2024-08-27,22.0,0,Senior,PayPal,INV-2024-002427,Paid
2428,748,2023-01-02,55.0,0,Corporate,PayPal,INV-2023-002428,Refunded
2429,786,2022-06-13,85.5,5,VIP,Bank Transfer,INV-2022-002429,Paid
2430,529,2024-07-20,35.0,0,Monthly,Online,INV-2024-002430,Paid
2431,577,2024-09-29,20.0,0,Student,Card,INV-2024-002431,Paid
2432,757,2023-11-23,35.0,0,Monthly,Card,INV-2023-002432,Paid
2433,1112,2023-08-24,35.0,0,Monthly,Card,INV-2023-002433,Paid
2434,915,2022-03-14,75.0,0,Family,Bank Transfer,INV-2022-002434,Paid
2435,75,2024-03-22,25.0,0,Basic,Card,INV-2024-002435,Paid
2436,1096,2022-10-24,25.0,0,Basic,Online,INV-2022-002436,Paid
2437,563,2024-07-27,22.0,0,Senior,Cash,INV-2024-002437,Paid
2438,1073,2022-03-25,75.0,0,Family,Bank Transfer,INV-2022-002438,Paid
2439,79,2022-07-27,22.0,0,Senior,Card,INV-2022-002439,Paid
2440,692,2023-09-11,22.5,10,Basic,Card,INV-2023-002440,Paid
2441,377,2023-06-11,55.25,15,Premium,Card,INV-2023-002441,Paid
2442,888,2023-01-28,63.75,15,Family,Bank Transfer,INV-2023-002442,Paid
2443,1053,2023-05-15,8.0,0,Day Pass,Card,INV-2023-002443,Paid
2444,767,2023-03-17,20.0,0,Student,Online,INV-2023-002444,Paid
2445,563,2023-01-16,22.0,0,Senior,Card,INV-2023-002445,Paid
2446,817,2023-08-07,71.25,5,Family,Online,INV-2023-002446,Paid
2447,425,2024-04-28,65.0,0,Premium,Bank Transfer,INV-2024-002447,Paid
2448,547,2023-10-14,20.0,0,Student,Cash,INV-2023-002448,Paid
2449,38,2023-03-29,90.0,0,VIP,Bank Transfer,INV-2023-002449,Paid
2450,944,2023-11-05,90.0,0,VIP,Online,INV-2023-002450,Paid
2451,1143,2023-11-29,25.0,0,Basic,Online,INV-2023-002451,Paid
2452,311,2024-10-18,8.0,0,Day Pass,Cash,INV-2024-002452,Paid
2453,799,2022-03-08,40.0,0,Standard,PayPal,INV-2022-002453,Paid
2454,161,2025-02-23,75.0,0,Family,Card,INV-2025-002454,Refunded
2455,426,2024-12-20,75.0,0,Family,Bank Transfer,INV-2024-002455,Paid
2456,646,2024-08-15,75.0,0,Family,PayPal,INV-2024-002456,Paid
2457,1198,2023-12-22,22.0,0,Senior,Online,INV-2023-002457,Paid
2458,48,2023-08-05,20.0,0,Student,Online,INV-2023-002458,Paid
2459,481,2025-01-05,55.0,0,Corporate,PayPal,INV-2025-002459,Paid
2460,253,2023-03-24,22.0,0,Senior,Card,INV-2023-002460,Paid
2461,1169,2022-11-22,20.0,0,Student,Online,INV-2022-002461,Paid
2462,1127,2023-03-22,65.0,0,Premium,PayPal,INV-2023-002462,Paid
2463,572,2024-01-14,55.0,0,Corporate,Bank Transfer,INV-2024-002463,Paid
2464,1029,2024-03-14,22.0,0,Senior,Online,INV-2024-002464,Paid
2465,1014,2023-08-10,22.0,0,Senior,Online,INV-2023-002465,Paid
2466,322,2022-12-30,22.5,10,Basic,Card,INV-2022-002466,Paid
2467,1091,2024-08-08,55.0,0,Corporate,Card,INV-2024-002467,Paid
2468,786,2024-05-06,90.0,0,VIP,Online,INV-2024-002468,Failed
2469,387,2023-04-05,22.0,0,Senior,PayPal,INV-2023-002469,Paid
2470,1031,2025-03-14,6.4,20,Day Pass,Card,INV-2025-002470,Paid
2471,666,2022-12-07,8.0,0,Day Pass,Online,INV-2022-002471,Paid
2472,187,2022-02-16,18.7,15,Senior,Online,INV-2022-002472,Paid
2473,1131,2023-01-31,65.0,0,Premium,Cash,INV-2023-002473,Paid
2474,938,2023-05-06,25.0,0,Basic,Cash,INV-2023-002474,Paid
2475,661,2022-05-13,40.0,0,Standard,Cash,INV-2022-002475,Pending
2476,1183,2023-05-17,40.0,0,Standard,Online,INV-2023-002476,Paid
2477,496,2024-08-02,22.0,0,Senior,Card,INV-2024-002477,Paid
2478,679,2022-11-23,71.25,5,Family,Card,INV-2022-002478,Paid
2479,15,2024-04-12,75.0,0,Family,Online,INV-2024-002479,Paid
2480,790,2024-05-04,55.0,0,Corporate,PayPal,INV-2024-002480,Failed
2481,248,2024-12-29,25.0,0,Basic,Online,INV-2024-002481,Paid
2482,985,2022-05-03,55.0,0,Corporate,Online,INV-2022-002482,Paid
2483,82,2024-11-13,40.0,0,Standard,Online,INV-2024-002483,Paid
2484,878,2022-08-01,35.0,0,Monthly,Bank Transfer,INV-2022-002484,Paid
2485,1188,2022-08-17,20.0,0,Student,Bank Transfer,INV-2022-002485,Paid
2486,846,2022-10-18,22.0,0,Senior,Online,INV-2022-002486,Pending
2487,431,2023-11-07,90.0,0,VIP,Card,INV-2023-002487,Paid
2488,939,2024-10-03,23.75,5,Basic,Bank Transfer,INV-2024-002488,Paid
2489,702,2024-06-29,40.0,0,Standard,Online,INV-2024-002489,Paid
2490,529,2022-03-15,35.0,0,Monthly,Cash,INV-2022-002490,Paid
2491,1069,2023-03-29,22.0,0,Senior,PayPal,INV-2023-002491,Pending
2492,743,2023-09-21,55.0,0,Corporate,Cash,INV-2023-002492,Failed
2493,1163,2024-08-31,40.0,0,Standard,Bank Transfer,INV-2024-002493,Paid
2494,317,2022-09-21,90.0,0,VIP,Bank Transfer,INV-2022-002494,Paid
2495,787,2023-04-12,35.0,0,Monthly,Cash,INV-2023-002495,Paid
2496,1195,2022-01-25,55.0,0,Corporate,PayPal,INV-2022-002496,Paid
2497,1059,2022-12-15,65.0,0,Premium,Cash,INV-2022-002497,Failed
2498,1027,2024-02-06,35.0,0,Monthly,Online,INV-2024-002498,Paid
2499,347,2024-09-14,61.75,5,Premium,Online,INV-2024-002499,Paid
2500,30,2022-05-13,90.0,0,VIP,Bank Transfer,INV-2022-002500,Paid
2501,423,2023-07-24,40.0,0,Standard,Card,INV-2023-002501,Paid
2502,404,2024-07-29,55.0,0,Corporate,Card,INV-2024-002502,Paid
2503,1074,2023-02-19,23.75,5,Basic,Card,INV-2023-002503,Paid
2504,817,2023-11-06,75.0,0,Family,Bank Transfer,INV-2023-002504,Paid
2505,1134,2025-01-06,55.25,15,Premium,Card,INV-2025-002505,Paid
2506,915,2023-05-23,75.0,0,Family,Cash,INV-2023-002506,Paid
2507,502,2024-07-23,8.0,0,Day Pass,PayPal,INV-2024-002507,Paid
2508,545,2022-07-07,90.0,0,VIP,Card,INV-2022-002508,Paid
2509,272,2022-05-05,40.0,0,Standard,Cash,INV-2022-002509,Paid
2510,1200,2024-09-04,75.0,0,Family,PayPal,INV-2024-002510,Paid
2511,105,2022-05-30,40.0,0,Standard,Card,INV-2022-002511,Paid
2512,906,2023-02-09,75.0,0,Family,PayPal,INV-2023-002512,Paid
2513,441,2023-09-07,35.0,0,Monthly,PayPal,INV-2023-002513,Paid
2514,881,2022-08-17,61.75,5,Premium,Online,INV-2022-002514,Paid
2515,399,2024-07-23,8.0,0,Day Pass,Bank Transfer,INV-2024-002515,Refunded
2516,834,2024-10-05,35.0,0,Monthly,Bank Transfer,INV-2024-002516,Paid
2517,1039,2023-08-05,35.0,0,Monthly,Bank Transfer,INV-2023-002517,Failed
2518,542,2023-05-25,61.75,5,Premium,PayPal,INV-2023-002518,Paid
2519,1031,2024-06-20,8.0,0,Day Pass,Cash,INV-2024-002519,Paid
2520,999,2024-11-09,25.0,0,Basic,Cash,INV-2024-002520,Paid
2521,367,2024-06-03,40.0,0,Standard,Card,INV-2024-002521,Paid
2522,908,2025-01-08,8.0,0,Day Pass,Cash,INV-2025-002522,Paid
2523,223,2023-03-13,35.0,0,Monthly,Bank Transfer,INV-2023-002523,Paid
2524,656,2024-08-24,40.0,0,Standard,Bank Transfer,INV-2024-002524,Paid
2525,431,2022-11-13,90.0,0,VIP,Cash,INV-2022-002525,Paid
2526,812,2022-11-20,40.0,0,Standard,Cash,INV-2022-002526,Paid
2527,667,2024-08-28,55.25,15,Premium,Online,INV-2024-002527,Paid
2528,552,2023-06-23,8.0,0,Day Pass,Bank Transfer,INV-2023-002528,Paid
2529,760,2023-11-15,20.0,0,Student,Bank Transfer,INV-2023-002529,Paid
2530,922,2025-02-27,22.0,0,Senior,Online,INV-2025-002530,Paid
2531,12,2024-04-07,75.0,0,Family,Online,INV-2024-002531,Paid
2532,725,2022-10-14,8.0,0,Day Pass,Bank Transfer,INV-2022-002532,Failed
2533,40,2023-02-19,55.0,0,Corporate,Bank Transfer,INV-2023-002533,Paid
2534,604,2022-02-18,90.0,0,VIP,Online,INV-2022-002534,Paid
2535,668,2023-02-13,25.0,0,Basic,PayPal,INV-2023-002535,Paid
2536,1031,2023-07-16,8.0,0,Day Pass,Cash,INV-2023-002536,Paid
2537,329,2024-09-09,35.0,0,Monthly,PayPal,INV-2024-002537,Failed
2538,963,2022-04-05,21.25,15,Basic,Online,INV-2022-002538,Paid
2539,998,2024-02-08,8.0,0,Day Pass,Card,INV-2024-002539,Paid
2540,702,2024-01-27,40.0,0,Standard,Bank Transfer,INV-2024-002540,Paid
2541,228,2022-06-01,35.0,0,Monthly,Online,INV-2022-002541,Paid
2542,311,2023-09-05,7.6,5,Day Pass,PayPal,INV-2023-002542,Paid
2543,181,2023-11-03,35.0,0,Monthly,Bank Transfer,INV-2023-002543,Paid
2544,1141,2023-08-20,25.0,0,Basic,Cash,INV-2023-002544,Paid
2545,140,2023-10-05,33.25,5,Monthly,Bank Transfer,INV-2023-002545,Failed
2546,914,2023-03-16,90.0,0,VIP,Online,INV-2023-002546,Paid
2547,467,2023-11-14,40.0,0,Standard,Bank Transfer,INV-2023-002547,Paid
2548,523,2022-02-17,40.0,0,Standard,Online,INV-2022-002548,Paid
2549,876,2024-09-23,25.0,0,Basic,PayPal,INV-2024-002549,Paid
2550,124,2024-11-15,22.5,10,Basic,PayPal,INV-2024-002550,Paid
2551,896,2024-10-29,52.0,20,Premium,Bank Transfer,INV-2024-002551,Paid
2552,1104,2025-03-23,25.0,0,Basic,Card,INV-2025-002552,Paid
2553,155,2025-02-17,40.0,0,Standard,PayPal,INV-2025-002553,Paid
2554,325,2022-06-29,8.0,0,Day Pass,Online,INV-2022-002554,Paid
2555,391,2024-06-01,40.0,0,Standard,Online,INV-2024-002555,Paid
2556,925,2022-11-08,38.0,5,Standard,Card,INV-2022-002556,Paid
2557,373,2023-11-27,22.0,0,Senior,Online,INV-2023-002557,Paid
2558,44,2023-08-25,55.0,0,Corporate,Online,INV-2023-002558,Paid
2559,39,2023-10-23,90.0,0,VIP,Bank Transfer,INV-2023-002559,Paid
2560,457,2023-10-31,55.0,0,Corporate,Cash,INV-2023-002560,Paid
2561,1177,2025-03-27,19.8,10,Senior,Cash,INV-2025-002561,Paid
2562,423,2022-07-26,40.0,0,Standard,PayPal,INV-2022-002562,Paid
2563,81,2025-01-11,35.0,0,Monthly,Card,INV-2025-002563,Paid
2564,671,2023-04-17,38.0,5,Standard,Cash,INV-2023-002564,Paid
2565,621,2023-07-10,35.0,0,Monthly,Cash,INV-2023-002565,Paid
2566,728,2024-06-19,8.0,0,Day Pass,Online,INV-2024-002566,Paid
2567,53,2023-03-04,90.0,0,VIP,Online,INV-2023-002567,Paid
2568,899,2023-02-26,8.0,0,Day Pass,PayPal,INV-2023-002568,Paid
2569,256,2022-12-25,55.0,0,Corporate,PayPal,INV-2022-002569,Paid
2570,1058,2023-03-06,40.0,0,Standard,Online,INV-2023-002570,Paid
2571,734,2023-10-11,55.0,0,Corporate,Cash,INV-2023-002571,Paid
2572,186,2024-01-07,90.0,0,VIP,PayPal,INV-2024-002572,Paid
2573,230,2022-02-03,7.2,10,Day Pass,Online,INV-2022-002573,Paid
2574,820,2022-07-24,76.5,15,VIP,Bank Transfer,INV-2022-002574,Paid
2575,134,2023-09-08,65.0,0,Premium,Card,INV-2023-002575,Paid
2576,799,2022-02-02,38.0,5,Standard,Bank Transfer,INV-2022-002576,Failed
2577,663,2023-05-25,65.0,0,Premium,Card,INV-2023-002577,Paid
2578,263,2022-10-15,40.0,0,Standard,Card,INV-2022-002578,Paid
2579,126,2023-03-06,25.0,0,Basic,Bank Transfer,INV-2023-002579,Paid
2580,762,2022-11-19,20.0,0,Student,Cash,INV-2022-002580,Paid
2581,1063,2023-01-07,63.75,15,Family,Card,INV-2023-002581,Paid
2582,333,2023-02-22,75.0,0,Family,Bank Transfer,INV-2023-002582,Paid
2583,544,2022-02-28,35.0,0,Monthly,Bank Transfer,INV-2022-002583,Paid
2584,59,2022-03-12,61.75,5,Premium,Cash,INV-2022-002584,Paid
2585,835,2024-02-12,22.0,0,Senior,PayPal,INV-2024-002585,Paid
2586,348,2022-01-31,20.0,0,Student,Cash,INV-2022-002586,Paid
2587,189,2022-05-16,25.0,0,Basic,Online,INV-2022-002587,Paid
2588,952,2025-01-04,60.0,20,Family,PayPal,INV-2025-002588,Paid
2589,2,2024-08-19,90.0,0,VIP,Bank Transfer,INV-2024-002589,Pending
2590,263,2025-01-10,40.0,0,Standard,PayPal,INV-2025-002590,Paid
2591,198,2025-03-15,65.0,0,Premium,Cash,INV-2025-002591,Paid
2592,1055,2022-10-20,20.0,0,Student,Card,INV-2022-002592,Paid
2593,195,2023-08-02,90.0,0,VIP,Card,INV-2023-002593,Pending
2594,512,2023-01-14,35.0,0,Monthly,Bank Transfer,INV-2023-002594,Paid
2595,674,2024-08-04,75.0,0,Family,PayPal,INV-2024-002595,Paid
2596,1059,2023-07-01,65.0,0,Premium,Cash,INV-2023-002596,Paid
2597,672,2022-10-25,40.0,0,Standard,Card,INV-2022-002597,Paid
2598,789,2023-02-10,22.0,0,Senior,Card,INV-2023-002598,Failed
2599,293,2023-05-03,65.0,0,Premium,Bank Transfer,INV-2023-002599,Paid
2600,24,2024-09-17,65.0,0,Premium,Cash,INV-2024-002600,Paid
2601,1183,2023-03-16,40.0,0,Standard,Bank Transfer,INV-2023-002601,Paid
2602,1118,2023-07-27,35.0,0,Monthly,PayPal,INV-2023-002602,Paid
2603,691,2023-01-17,25.0,0,Basic,Online,INV-2023-002603,Paid
2604,1125,2022-07-17,22.0,0,Senior,Bank Transfer,INV-2022-002604,Paid
2605,1064,2024-01-19,20.0,0,Student,Card,INV-2024-002605,Paid
2606,1113,2023-04-11,90.0,0,VIP,Card,INV-2023-002606,Failed
2607,247,2023-08-29,20.0,0,Student,Bank Transfer,INV-2023-002607,Paid
2608,629,2025-02-07,90.0,0,VIP,Card,INV-2025-002608,Refunded
2609,1034,2024-11-12,55.0,0,Corporate,Cash,INV-2024-002609,Paid
2610,35,2023-12-26,75.0,0,Family,Cash,INV-2023-002610,Paid
2611,1153,2024-12-11,20.9,5,Senior,PayPal,INV-2024-002611,Paid
2612,743,2024-12-23,55.0,0,Corporate,Cash,INV-2024-002612,Paid
2613,206,2023-04-09,25.0,0,Basic,Cash,INV-2023-002613,Paid
2614,1108,2024-05-18,19.8,10,Senior,Bank Transfer,INV-2024-002614,Paid
2615,101,2024-03-31,29.75,15,Monthly,PayPal,INV-2024-002615,Paid
2616,863,2024-08-16,33.25,5,Monthly,Bank Transfer,INV-2024-002616,Paid
2617,1,2025-02-12,90.0,0,VIP,Cash,INV-2025-002617,Paid
2618,137,2024-04-20,22.0,0,Senior,Online,INV-2024-002618,Paid
2619,329,2023-05-12,35.0,0,Monthly,Cash,INV-2023-002619,Paid
2620,859,2023-02-01,22.0,0,Senior,Bank Transfer,INV-2023-002620,Paid
2621,145,2023-07-20,8.0,0,Day Pass,Online,INV-2023-002621,Paid
2622,253,2022-11-07,22.0,0,Senior,Cash,INV-2022-002622,Paid
2623,565,2022-01-23,20.0,0,Student,PayPal,INV-2022-002623,Paid
2624,638,2024-08-22,40.0,0,Standard,Online,INV-2024-002624,Paid
2625,612,2025-01-13,75.0,0,Family,Online,INV-2025-002625,Paid
2626,315,2023-12-01,75.0,0,Family,Card,INV-2023-002626,Paid
2627,782,2023-06-08,35.0,0,Monthly,Online,INV-2023-002627,Paid
2628,873,2024-09-24,35.0,0,Monthly,Cash,INV-2024-002628,Paid
2629,1071,2024-01-13,35.0,0,Monthly,Online,INV-2024-002629,Paid
2630,886,2022-08-04,8.0,0,Day Pass,Bank Transfer,INV-2022-002630,Paid
2631,565,2024-11-06,19.0,5,Student,Bank Transfer,INV-2024-002631,Paid
2632,731,2022-07-27,65.0,0,Premium,Online,INV-2022-002632,Paid
2633,498,2023-03-30,20.0,0,Student,Bank Transfer,INV-2023-002633,Paid
2634,213,2024-09-26,60.0,20,Family,PayPal,INV-2024-002634,Paid
2635,770,2024-02-23,75.0,0,Family,Card,INV-2024-002635,Paid
2636,202,2022-08-29,65.0,0,Premium,Cash,INV-2022-002636,Failed
2637,739,2024-05-13,55.0,0,Corporate,Card,INV-2024-002637,Paid
2638,712,2024-06-20,35.0,0,Monthly,PayPal,INV-2024-002638,Paid
2639,1071,2024-03-27,35.0,0,Monthly,Online,INV-2024-002639,Paid
2640,53,2023-01-06,90.0,0,VIP,Bank Transfer,INV-2023-002640,Paid
2641,203,2024-04-24,25.0,0,Basic,Online,INV-2024-002641,Paid
2642,520,2023-12-06,25.0,0,Basic,Cash,INV-2023-002642,Paid
2643,567,2022-04-08,20.0,0,Student,Bank Transfer,INV-2022-002643,Paid
2644,329,2025-01-25,35.0,0,Monthly,Online,INV-2025-002644,Paid
2645,714,2022-12-19,35.0,0,Monthly,Card,INV-2022-002645,Paid
2646,684,2025-01-07,25.0,0,Basic,Cash,INV-2025-002646,Paid
2647,649,2022-07-27,22.0,0,Senior,Card,INV-2022-002647,Pending
2648,832,2024-10-15,25.0,0,Basic,Online,INV-2024-002648,Paid
2649,415,2024-09-21,35.0,0,Monthly,Online,INV-2024-002649,Paid
2650,741,2022-12-12,25.0,0,Basic,Card,INV-2022-002650,Paid
2651,389,2024-11-02,25.0,0,Basic,PayPal,INV-2024-002651,Paid
2652,607,2025-01-07,65.0,0,Premium,PayPal,INV-2025-002652,Paid
2653,156,2022-07-05,55.0,0,Corporate,Online,INV-2022-002653,Paid
2654,540,2023-11-28,90.0,0,VIP,Online,INV-2023-002654,Paid
2655,273,2022-08-01,58.5,10,Premium,Bank Transfer,INV-2022-002655,Paid
2656,1168,2023-10-26,76.5,15,VIP,Online,INV-2023-002656,Refunded
2657,84,2022-11-14,65.0,0,Premium,Bank Transfer,INV-2022-002657,Paid
2658,54,2023-03-25,35.0,0,Monthly,Cash,INV-2023-002658,Paid
2659,902,2023-03-19,22.0,0,Senior,Bank Transfer,INV-2023-002659,Paid
2660,500,2024-09-16,63.75,15,Family,Online,INV-2024-002660,Paid
2661,1140,2025-03-09,75.0,0,Family,Cash,INV-2025-002661,Paid
2662,1063,2025-03-24,75.0,0,Family,Online,INV-2025-002662,Pending
2663,536,2024-01-16,8.0,0,Day Pass,Bank Transfer,INV-2024-002663,Paid
2664,884,2023-04-26,65.0,0,Premium,Bank Transfer,INV-2023-002664,Paid
2665,158,2022-10-03,29.75,15,Monthly,Cash,INV-2022-002665,Paid
2666,1103,2022-07-17,40.0,0,Standard,PayPal,INV-2022-002666,Refunded
2667,975,2022-08-03,20.0,0,Student,PayPal,INV-2022-002667,Paid
2668,467,2025-02-08,40.0,0,Standard,Cash,INV-2025-002668,Paid
2669,953,2022-04-19,55.0,0,Corporate,Online,INV-2022-002669,Paid
2670,1019,2022-05-13,75.0,0,Family,Cash,INV-2022-002670,Failed
2671,46,2025-02-18,65.0,0,Premium,Bank Transfer,INV-2025-002671,Paid
2672,977,2022-10-30,61.75,5,Premium,Bank Transfer,INV-2022-002672,Paid
2673,134,2023-07-20,55.25,15,Premium,Card,INV-2023-002673,Paid
2674,1006,2022-10-01,75.0,0,Family,Cash,INV-2022-002674,Refunded
2675,926,2023-09-16,90.0,0,VIP,PayPal,INV-2023-002675,Paid
2676,1041,2022-10-23,18.0,10,Student,PayPal,INV-2022-002676,Paid
2677,645,2022-04-19,61.75,5,Premium,Bank Transfer,INV-2022-002677,Paid
2678,246,2022-05-26,90.0,0,VIP,PayPal,INV-2022-002678,Paid
2679,848,2023-02-03,8.0,0,Day Pass,PayPal,INV-2023-002679,Paid
2680,368,2022-03-02,65.0,0,Premium,Online,INV-2022-002680,Paid
2681,245,2022-07-12,55.0,0,Corporate,PayPal,INV-2022-002681,Failed
2682,794,2024-02-20,55.0,0,Corporate,Cash,INV-2024-002682,Paid
2683,704,2023-09-30,55.0,0,Corporate,Online,INV-2023-002683,Paid
2684,517,2023-01-13,55.0,0,Corporate,Cash,INV-2023-002684,Paid
2685,465,2022-06-17,90.0,0,VIP,Card,INV-2022-002685,Paid
2686,1073,2022-05-05,75.0,0,Family,Card,INV-2022-002686,Refunded
2687,765,2022-01-04,90.0,0,VIP,PayPal,INV-2022-002687,Failed
2688,26,2024-02-27,90.0,0,VIP,PayPal,INV-2024-002688,Paid
2689,1154,2022-05-23,22.0,0,Senior,Cash,INV-2022-002689,Failed
2690,1021,2023-03-24,8.0,0,Day Pass,Card,INV-2023-002690,Failed
2691,317,2025-03-21,90.0,0,VIP,Online,INV-2025-002691,Paid
2692,364,2024-06-30,22.0,0,Senior,Card,INV-2024-002692,Paid
2693,1101,2022-09-04,19.0,5,Student,Bank Transfer,INV-2022-002693,Paid
2694,597,2023-01-05,8.0,0,Day Pass,Cash,INV-2023-002694,Paid
2695,205,2022-11-14,40.0,0,Standard,Bank Transfer,INV-2022-002695,Refunded
2696,932,2025-01-27,67.5,10,Family,Online,INV-2025-002696,Paid
2697,239,2022-05-15,75.0,0,Family,Bank Transfer,INV-2022-002697,Paid
2698,290,2024-10-02,65.0,0,Premium,Online,INV-2024-002698,Paid
2699,86,2024-09-10,65.0,0,Premium,PayPal,INV-2024-002699,Paid
2700,203,2022-07-06,25.0,0,Basic,Bank Transfer,INV-2022-002700,Paid
2701,1080,2024-12-25,25.0,0,Basic,PayPal,INV-2024-002701,Paid
2702,412,2022-10-05,90.0,0,VIP,Cash,INV-2022-002702,Paid
2703,600,2024-05-23,81.0,10,VIP,Online,INV-2024-002703,Paid
2704,169,2024-10-03,55.0,0,Corporate,PayPal,INV-2024-002704,Paid
2705,992,2023-09-19,35.0,0,Monthly,Bank Transfer,INV-2023-002705,Paid
2706,113,2022-03-27,35.0,0,Monthly,Card,INV-2022-002706,Paid
2707,629,2025-03-15,85.5,5,VIP,Bank Transfer,INV-2025-002707,Paid
2708,99,2022-04-07,22.0,0,Senior,Online,INV-2022-002708,Failed
2709,386,2025-01-06,22.0,0,Senior,Online,INV-2025-002709,Paid
2710,1042,2023-01-01,90.0,0,VIP,Card,INV-2023-002710,Paid
2711,440,2023-01-16,90.0,0,VIP,Bank Transfer,INV-2023-002711,Pending
2712,150,2024-10-11,20.0,0,Student,PayPal,INV-2024-002712,Paid
2713,32,2024-02-21,8.0,0,Day Pass,Card,INV-2024-002713,Paid
2714,595,2023-05-08,35.0,0,Monthly,Bank Transfer,INV-2023-002714,Paid
2715,363,2023-04-13,32.0,20,Standard,Online,INV-2023-002715,Paid
2716,92,2023-05-20,40.0,0,Standard,Bank Transfer,INV-2023-002716,Paid
2717,866,2023-09-27,22.0,0,Senior,Bank Transfer,INV-2023-002717,Paid
2718,839,2024-05-01,75.0,0,Family,Online,INV-2024-002718,Paid
2719,570,2023-01-24,90.0,0,VIP,Online,INV-2023-002719,Paid
2720,520,2024-03-20,25.0,0,Basic,Online,INV-2024-002720,Paid
2721,264,2023-04-02,35.0,0,Monthly,Card,INV-2023-002721,Paid
2722,237,2024-09-27,90.0,0,VIP,PayPal,INV-2024-002722,Paid
2723,671,2023-06-10,40.0,0,Standard,Online,INV-2023-002723,Failed
2724,584,2023-08-07,90.0,0,VIP,Bank Transfer,INV-2023-002724,Paid
2725,223,2024-03-19,35.0,0,Monthly,Cash,INV-2024-002725,Paid
2726,178,2024-10-16,40.0,0,Standard,PayPal,INV-2024-002726,Paid
2727,74,2022-08-12,55.0,0,Corporate,Card,INV-2022-002727,Paid
2728,795,2022-05-19,20.0,0,Student,PayPal,INV-2022-002728,Paid
2729,760,2022-10-20,20.0,0,Student,Card,INV-2022-002729,Paid
2730,1032,2023-01-23,8.0,0,Day Pass,Bank Transfer,INV-2023-002730,Paid
2731,90,2022-11-09,8.0,0,Day Pass,Bank Transfer,INV-2022-002731,Paid
2732,360,2023-02-15,90.0,0,VIP,Card,INV-2023-002732,Pending
2733,802,2023-08-21,25.0,0,Basic,Cash,INV-2023-002733,Paid
2734,377,2023-11-19,65.0,0,Premium,Online,INV-2023-002734,Paid
2735,52,2022-05-23,23.75,5,Basic,PayPal,INV-2022-002735,Paid
2736,1083,2022-11-26,90.0,0,VIP,Bank Transfer,INV-2022-002736,Paid
2737,117,2022-05-14,25.0,0,Basic,PayPal,INV-2022-002737,Paid
2738,36,2022-12-14,25.0,0,Basic,Bank Transfer,INV-2022-002738,Paid
2739,759,2022-08-01,35.0,0,Monthly,Card,INV-2022-002739,Paid
2740,781,2022-04-30,22.0,0,Senior,PayPal,INV-2022-002740,Paid
2741,246,2022-03-14,85.5,5,VIP,Card,INV-2022-002741,Paid
2742,41,2024-09-02,25.0,0,Basic,Online,INV-2024-002742,Pending
2743,579,2024-03-03,90.0,0,VIP,Cash,INV-2024-002743,Paid
2744,1005,2023-12-08,40.0,0,Standard,Online,INV-2023-002744,Refunded
