attendance_id,member_id,check_in_time,check_out_time,duration_minutes,workout_type,coach_id,notes
1070,764,2023-09-28 21:15:00,2023-09-28 22:02:00,47,Cardio,30,Regular visit
1071,381,2024-12-10 18:15:00,2024-12-10 19:06:00,51,Swimming,18,Competed this week
1072,264,2022-01-23 18:45:00,2022-01-23 20:05:00,80,Strength,30,Came with friend
1073,1166,2024-04-15 11:15:00,2024-04-15 13:39:00,144,Personal Training,12,Competed this week
1074,317,2025-01-27 13:15:00,2025-01-27 14:26:00,71,Cycling,23,Came with friend
1075,819,2025-02-12 20:45:00,2025-02-12 22:12:00,87,Stretching,5,First visit
1076,889,2022-01-26 15:00:00,2022-01-26 16:01:00,61,Group Class,16,
1077,101,2024-12-07 14:15:00,2024-12-07 14:57:00,42,Personal Training,6,Competed this week
1078,1082,2023-01-24 08:15:00,2023-01-24 09:01:00,46,Swimming,,
1079,10,2022-05-17 15:30:00,2022-05-17 16:06:00,36,Boxing,29,Post-holiday return
1080,301,2022-05-18 15:15:00,2022-05-18 17:34:00,139,Cardio,27,Regular visit
1081,1156,2022-05-25 12:30:00,2022-05-25 13:15:00,45,Cardio,6,Brought guest
1082,1178,2024-10-12 16:15:00,2024-10-12 18:40:00,145,Cycling,15,
1083,68,2025-01-11 19:30:00,2025-01-11 21:46:00,136,Swimming,9,
1084,278,2023-08-31 06:30:00,2023-08-31 08:19:00,109,HIIT,1,Brought guest
1085,375,2023-04-24 16:15:00,2023-04-24 16:48:00,33,Stretching,29,Came with friend
1086,874,2024-05-26 09:30:00,2024-05-26 11:11:00,101,Stretching,12,
1087,1165,2025-01-21 07:30:00,2025-01-21 08:51:00,81,Cycling,4,
1088,175,2024-08-28 17:15:00,2024-08-28 19:05:00,110,Cardio,14,Competed this week
1089,837,2024-04-17 09:45:00,2024-04-17 11:28:00,103,Personal Training,15,
1090,595,2022-01-14 15:15:00,2022-01-14 17:26:00,131,Group Class,15,Regular visit
1091,247,2022-12-01 16:15:00,2022-12-01 16:54:00,39,Yoga,15,
1092,647,2024-04-08 09:00:00,2024-04-08 09:36:00,36,Boxing,15,Came with friend
1093,403,2022-12-14 08:45:00,2022-12-14 09:59:00,74,Cardio,7,Post-holiday return
1094,177,2025-03-24 11:00:00,2025-03-24 11:48:00,48,Personal Training,26,Competed this week
1095,1196,2022-05-26 12:45:00,2022-05-26 13:39:00,54,Yoga,14,
1096,389,2023-09-03 11:30:00,2023-09-03 13:49:00,139,Group Class,8,Came with friend
1097,587,2025-01-31 06:30:00,2025-01-31 08:03:00,93,Swimming,,Came with friend
1098,1095,2024-05-01 10:15:00,2024-05-01 11:25:00,70,Strength,29,
1099,964,2024-04-26 16:00:00,2024-04-26 18:09:00,129,Stretching,2,Came with friend
1100,70,2025-02-15 17:00:00,2025-02-15 18:31:00,91,Yoga,30,
1101,341,2025-01-07 17:00:00,2025-01-07 18:04:00,64,Personal Training,12,
1102,524,2022-03-17 08:30:00,2022-03-17 10:05:00,95,Cardio,11,First visit
1103,1116,2022-06-11 09:30:00,2022-06-11 11:54:00,144,Boxing,8,Regular visit
1104,804,2024-01-20 13:00:00,2024-01-20 15:27:00,147,Swimming,1,
1105,1008,2024-08-26 06:00:00,2024-08-26 07:06:00,66,Cardio,18,
1106,26,2023-09-30 16:30:00,2023-09-30 17:15:00,45,Cycling,8,
1107,510,2025-01-23 10:15:00,2025-01-23 10:55:00,40,Cycling,,
1108,429,2024-02-23 18:15:00,2024-02-23 20:23:00,128,Cardio,7,Brought guest
1109,762,2025-01-19 18:30:00,2025-01-19 20:20:00,110,Cardio,21,Came with friend
1110,1094,2025-01-11 06:15:00,2025-01-11 07:35:00,80,Personal Training,5,Competed this week
1111,693,2022-07-05 18:30:00,2022-07-05 20:28:00,118,Swimming,22,Competed this week
1112,424,2023-02-22 13:30:00,2023-02-22 15:32:00,122,Swimming,4,
1113,114,2023-01-24 20:30:00,2023-01-24 21:33:00,63,Cardio,16,Brought guest
1114,110,2024-06-03 21:00:00,2024-06-03 22:34:00,94,Stretching,17,Came with friend
1115,88,2022-12-11 07:00:00,2022-12-11 08:46:00,106,Stretching,2,Brought guest
1116,578,2023-04-01 08:00:00,2023-04-01 08:55:00,55,HIIT,25,Post-holiday return
1117,776,2022-07-25 09:30:00,2022-07-25 11:08:00,98,Group Class,17,First visit
1118,1149,2022-04-07 16:15:00,2022-04-07 18:27:00,132,Swimming,7,
1119,245,2022-08-17 18:00:00,2022-08-17 19:07:00,67,Boxing,25,
1120,326,2022-10-28 06:30:00,2022-10-28 07:28:00,58,Stretching,28,Came with friend
1121,15,2024-09-01 21:30:00,2024-09-01 22:46:00,76,Group Class,9,Came with friend
1122,117,2024-12-25 10:15:00,2024-12-25 10:55:00,40,Boxing,24,
1123,593,2024-03-10 08:30:00,2024-03-10 10:33:00,123,Yoga,18,Regular visit
1124,863,2024-09-22 18:45:00,2024-09-22 19:31:00,46,Swimming,5,
1125,670,2025-03-26 18:00:00,2025-03-26 19:16:00,76,Yoga,,
1126,788,2022-05-31 15:00:00,2022-05-31 15:46:00,46,Personal Training,15,Brought guest
1127,919,2022-01-13 12:45:00,2022-01-13 14:21:00,96,Swimming,1,First visit
1128,107,2024-03-16 13:00:00,2024-03-16 14:20:00,80,Swimming,7,Post-holiday return
1129,18,2024-01-30 07:15:00,2024-01-30 09:18:00,123,Cycling,28,
1130,180,2024-05-28 14:00:00,2024-05-28 15:49:00,109,Cycling,18,
1131,23,2023-03-20 07:00:00,2023-03-20 07:51:00,51,Cardio,25,
1132,60,2022-10-21 17:15:00,2022-10-21 17:47:00,32,Stretching,8,First visit
1133,324,2023-02-14 20:30:00,2023-02-14 22:12:00,102,Boxing,22,Competed this week
1134,751,2023-04-19 09:15:00,2023-04-19 10:35:00,80,Cardio,1,Competed this week
1135,1093,2024-05-31 07:15:00,2024-05-31 09:35:00,140,Boxing,11,Came with friend
1136,605,2023-10-21 14:30:00,2023-10-21 16:20:00,110,Stretching,30,
1137,90,2023-10-16 15:30:00,2023-10-16 17:28:00,118,Group Class,29,First visit
1138,462,2024-11-18 08:00:00,2024-11-18 09:41:00,101,Cardio,20,Brought guest
1139,248,2025-01-27 18:30:00,2025-01-27 20:20:00,110,Personal Training,16,
1140,581,2023-08-03 16:45:00,2023-08-03 18:06:00,81,HIIT,27,
1141,760,2022-11-02 09:45:00,2022-11-02 11:33:00,108,Boxing,1,First visit
1142,835,2024-02-18 06:15:00,2024-02-18 08:28:00,133,Swimming,3,Post-holiday return
1143,286,2023-09-27 19:00:00,2023-09-27 20:27:00,87,Cardio,9,Came with friend
1144,316,2024-05-13 18:00:00,2024-05-13 18:46:00,46,Yoga,11,
1145,750,2024-10-29 17:00:00,2024-10-29 17:39:00,39,Personal Training,30,
1146,9,2022-05-19 20:15:00,2022-05-19 22:11:00,116,Strength,13,Came with friend
1147,193,2023-10-10 19:00:00,2023-10-10 20:14:00,74,Cycling,14,Competed this week
1148,127,2024-02-04 10:15:00,2024-02-04 11:17:00,62,Group Class,2,
1149,503,2023-10-31 15:45:00,2023-10-31 17:27:00,102,Group Class,1,Post-holiday return
1150,542,2024-01-19 12:00:00,2024-01-19 13:57:00,117,Personal Training,22,Came with friend
1151,1196,2022-04-22 16:45:00,2022-04-22 17:30:00,45,Stretching,29,
1152,1075,2025-03-24 18:45:00,2025-03-24 20:50:00,125,Group Class,27,Post-holiday return
1153,1190,2023-03-16 19:30:00,2023-03-16 20:49:00,79,Strength,17,
1154,399,2023-10-23 21:30:00,2023-10-23 23:20:00,110,Cycling,14,Post-holiday return
1155,1121,2022-01-15 17:45:00,2022-01-15 18:21:00,36,HIIT,7,Came with friend
1156,971,2022-07-01 14:15:00,2022-07-01 16:34:00,139,Cardio,25,
1157,206,2025-02-28 11:15:00,2025-02-28 11:48:00,33,Stretching,11,Post-holiday return
1158,1002,2023-05-11 12:15:00,2023-05-11 14:33:00,138,HIIT,22,Competed this week
1159,982,2023-03-12 10:15:00,2023-03-12 11:57:00,102,Swimming,9,Regular visit
1160,82,2023-01-17 10:30:00,2023-01-17 11:30:00,60,HIIT,26,Post-holiday return
1161,943,2024-02-10 11:30:00,2024-02-10 12:21:00,51,Boxing,15,
1162,327,2023-04-04 16:15:00,2023-04-04 16:50:00,35,HIIT,7,
1163,374,2022-02-14 09:30:00,2022-02-14 11:28:00,118,Cardio,2,Post-holiday return
1164,387,2023-04-12 11:30:00,2023-04-12 12:37:00,67,HIIT,6,Regular visit
1165,1014,2022-05-25 10:00:00,2022-05-25 12:12:00,132,Boxing,10,First visit
1166,173,2023-11-04 14:30:00,2023-11-04 15:16:00,46,Swimming,1,Came with friend
1167,663,2024-06-12 08:15:00,2024-06-12 09:55:00,100,Yoga,3,
1168,8,2024-03-16 15:15:00,2024-03-16 16:12:00,57,HIIT,5,Post-holiday return
1169,309,2022-09-20 21:45:00,2022-09-20 23:14:00,89,Boxing,6,
1170,155,2024-04-28 07:45:00,2024-04-28 09:06:00,81,Group Class,23,Came with friend
1171,58,2024-06-26 06:15:00,2024-06-26 07:56:00,101,Personal Training,1,
1172,776,2022-03-12 16:30:00,2022-03-12 17:21:00,51,Stretching,16,Regular visit
1173,278,2023-08-13 08:00:00,2023-08-13 09:51:00,111,Boxing,25,Regular visit
1174,110,2022-09-28 21:30:00,2022-09-28 22:02:00,32,Swimming,15,First visit
1175,1037,2022-12-09 19:45:00,2022-12-09 21:08:00,83,HIIT,11,Competed this week
1176,5,2024-05-30 11:00:00,2024-05-30 13:17:00,137,Cardio,7,Post-holiday return
1177,391,2024-11-07 17:45:00,2024-11-07 20:08:00,143,Group Class,30,Post-holiday return
1178,146,2023-08-03 20:30:00,2023-08-03 21:40:00,70,Stretching,15,
1179,428,2022-08-02 12:45:00,2022-08-02 14:50:00,125,Stretching,26,Brought guest
1180,569,2022-06-08 14:45:00,2022-06-08 15:19:00,34,Stretching,23,Competed this week
1181,646,2023-10-05 06:30:00,2023-10-05 08:16:00,106,Yoga,4,Post-holiday return
1182,894,2023-08-31 12:15:00,2023-08-31 13:01:00,46,Yoga,18,Regular visit
1183,781,2022-07-27 10:00:00,2022-07-27 10:50:00,50,Cycling,18,Brought guest
1184,153,2022-08-02 16:30:00,2022-08-02 18:11:00,101,Personal Training,7,Regular visit
1185,34,2022-01-09 08:15:00,2022-01-09 10:12:00,117,Boxing,13,
1186,282,2023-01-31 15:45:00,2023-01-31 16:53:00,68,HIIT,26,
1187,331,2023-11-30 18:45:00,2023-11-30 20:50:00,125,Cycling,22,Came with friend
1188,132,2024-11-17 10:15:00,2024-11-17 11:11:00,56,Boxing,16,
1189,1119,2024-09-16 07:30:00,2024-09-16 09:24:00,114,Cycling,27,Regular visit
1190,139,2024-03-05 07:45:00,2024-03-05 09:44:00,119,Strength,23,
1191,524,2025-03-24 17:45:00,2025-03-24 18:54:00,69,Boxing,23,Competed this week
1192,1099,2023-07-10 18:00:00,2023-07-10 20:06:00,126,Personal Training,16,Post-holiday return
1193,909,2023-07-06 18:15:00,2023-07-06 20:38:00,143,Cycling,7,
1194,911,2022-11-12 12:45:00,2022-11-12 14:57:00,132,Strength,1,Brought guest
1195,122,2025-03-21 10:45:00,2025-03-21 11:25:00,40,Swimming,12,
1196,16,2022-07-22 19:30:00,2022-07-22 20:45:00,75,Personal Training,23,Came with friend
1197,1038,2024-04-12 14:30:00,2024-04-12 16:03:00,93,Cycling,30,Post-holiday return
1198,661,2023-11-03 17:45:00,2023-11-03 19:00:00,75,Strength,30,
1199,522,2024-08-21 19:30:00,2024-08-21 20:00:00,30,Cardio,1,Post-holiday return
1200,1073,2024-07-03 16:45:00,2024-07-03 18:58:00,133,Cycling,27,
1201,597,2022-04-28 17:00:00,2022-04-28 18:23:00,83,Swimming,11,Regular visit
1202,666,2022-08-07 10:15:00,2022-08-07 12:39:00,144,Group Class,27,Regular visit
1203,533,2022-05-21 21:30:00,2022-05-21 22:00:00,30,HIIT,25,
1204,413,2024-12-19 19:45:00,2024-12-19 20:17:00,32,Cycling,24,
1205,652,2024-08-20 07:00:00,2024-08-20 08:27:00,87,Cardio,30,
1206,837,2023-02-02 07:30:00,2023-02-02 09:43:00,133,Group Class,4,
1207,1050,2024-04-22 07:15:00,2024-04-22 07:50:00,35,Personal Training,23,
1208,1108,2024-12-31 13:00:00,2024-12-31 14:47:00,107,Group Class,23,
1209,436,2023-07-06 06:45:00,2023-07-06 08:36:00,111,Strength,26,Competed this week
1210,975,2024-09-19 21:15:00,2024-09-19 23:32:00,137,Group Class,10,
1211,1138,2023-07-05 09:15:00,2023-07-05 10:31:00,76,Swimming,19,Regular visit
1212,1079,2022-01-27 15:30:00,2022-01-27 17:57:00,147,Cardio,14,
1213,725,2024-02-13 21:30:00,2024-02-13 23:05:00,95,Cardio,18,First visit
1214,1021,2023-04-02 14:00:00,2023-04-02 16:23:00,143,Personal Training,18,
1215,1124,2022-04-03 10:45:00,2022-04-03 11:15:00,30,HIIT,22,Competed this week
1216,514,2023-07-08 10:00:00,2023-07-08 12:12:00,132,Yoga,2,First visit
1217,1087,2022-10-14 16:30:00,2022-10-14 18:18:00,108,Cardio,14,
1218,640,2022-11-11 07:15:00,2022-11-11 07:57:00,42,Stretching,23,Came with friend
1219,942,2024-08-22 15:45:00,2024-08-22 17:13:00,88,Personal Training,19,First visit
1220,233,2023-09-25 08:45:00,2023-09-25 10:49:00,124,Group Class,29,
1221,1071,2022-11-22 12:00:00,2022-11-22 13:34:00,94,Cycling,24,
1222,656,2024-11-30 18:30:00,2024-11-30 19:13:00,43,Stretching,13,
1223,502,2023-03-27 11:45:00,2023-03-27 12:18:00,33,Personal Training,23,Brought guest
1224,772,2023-07-28 11:45:00,2023-07-28 13:08:00,83,Boxing,9,Brought guest
1225,430,2022-07-22 20:15:00,2022-07-22 22:14:00,119,Cardio,12,Post-holiday return
1226,373,2023-03-14 08:30:00,2023-03-14 09:11:00,41,Cycling,29,
1227,960,2025-01-12 10:30:00,2025-01-12 12:39:00,129,HIIT,28,Post-holiday return
1228,741,2023-11-28 15:45:00,2023-11-28 17:34:00,109,Cycling,18,
1229,861,2022-11-09 13:15:00,2022-11-09 14:43:00,88,HIIT,7,
1230,971,2022-09-01 20:00:00,2022-09-01 20:49:00,49,HIIT,7,Came with friend
1231,1174,2022-04-26 07:45:00,2022-04-26 08:55:00,70,Group Class,27,Brought guest
1232,918,2022-04-24 14:45:00,2022-04-24 16:12:00,87,Stretching,10,Regular visit
1233,145,2024-06-30 19:45:00,2024-06-30 20:55:00,70,Personal Training,6,Competed this week
1234,1075,2022-06-08 07:45:00,2022-06-08 09:50:00,125,Yoga,14,Brought guest
1235,136,2023-12-24 08:30:00,2023-12-24 10:03:00,93,Stretching,1,Brought guest
1236,1190,2023-09-12 17:45:00,2023-09-12 18:36:00,51,Swimming,26,Brought guest
1237,431,2024-11-01 14:45:00,2024-11-01 16:07:00,82,Yoga,16,
1238,319,2022-02-04 21:45:00,2022-02-04 22:25:00,40,HIIT,7,Competed this week
1239,818,2022-08-11 11:00:00,2022-08-11 13:29:00,149,Stretching,,
1240,684,2022-06-30 09:15:00,2022-06-30 11:43:00,148,Stretching,20,Brought guest
1241,1072,2024-03-03 09:15:00,2024-03-03 11:29:00,134,Cardio,20,Came with friend
1242,15,2024-04-02 18:00:00,2024-04-02 20:21:00,141,Strength,1,Came with friend
1243,271,2023-03-26 21:15:00,2023-03-26 23:00:00,105,Cycling,4,Post-holiday return
1244,1134,2023-04-19 13:30:00,2023-04-19 15:55:00,145,Cycling,21,Post-holiday return
1245,623,2024-07-19 07:15:00,2024-07-19 09:16:00,121,Personal Training,1,Post-holiday return
1246,1006,2023-11-03 20:45:00,2023-11-03 23:05:00,140,Cycling,25,
1247,392,2023-11-24 17:45:00,2023-11-24 18:16:00,31,Boxing,14,
1248,208,2022-12-16 12:00:00,2022-12-16 13:11:00,71,Personal Training,10,
1249,88,2023-10-14 20:00:00,2023-10-14 21:15:00,75,HIIT,20,
1250,1075,2024-09-06 13:30:00,2024-09-06 15:30:00,120,Group Class,8,
1251,638,2024-01-23 12:00:00,2024-01-23 12:39:00,39,Group Class,2,Regular visit
1252,990,2022-04-16 09:15:00,2022-04-16 11:44:00,149,Yoga,20,First visit
1253,101,2023-02-11 18:45:00,2023-02-11 19:29:00,44,Personal Training,20,Post-holiday return
1254,1094,2022-06-02 07:45:00,2022-06-02 10:07:00,142,Boxing,19,Came with friend
1255,1102,2022-04-20 10:15:00,2022-04-20 12:06:00,111,Group Class,25,
1256,547,2024-01-02 19:30:00,2024-01-02 20:33:00,63,Swimming,15,Competed this week
1257,601,2022-02-20 13:45:00,2022-02-20 15:47:00,122,Swimming,30,Regular visit
1258,45,2022-05-16 19:15:00,2022-05-16 21:45:00,150,HIIT,19,First visit
1259,983,2023-03-24 21:15:00,2023-03-24 23:36:00,141,Strength,11,Competed this week
1260,1021,2024-01-20 20:15:00,2024-01-20 22:01:00,106,HIIT,21,Came with friend
1261,479,2022-08-02 18:15:00,2022-08-02 20:15:00,120,Cardio,4,Competed this week
1262,182,2023-11-10 17:30:00,2023-11-10 19:22:00,112,HIIT,26,
1263,465,2022-12-25 15:00:00,2022-12-25 16:18:00,78,Personal Training,2,Brought guest
1264,711,2023-06-05 13:45:00,2023-06-05 15:57:00,132,Swimming,,Came with friend
1265,425,2023-09-07 15:45:00,2023-09-07 18:03:00,138,Boxing,22,Regular visit
1266,797,2022-12-28 09:30:00,2022-12-28 11:35:00,125,Stretching,11,Brought guest
1267,581,2022-06-18 21:30:00,2022-06-18 23:34:00,124,Stretching,3,Post-holiday return
1268,131,2024-06-24 06:30:00,2024-06-24 07:01:00,31,HIIT,28,
1269,158,2024-11-17 09:45:00,2024-11-17 11:27:00,102,Cycling,2,
1270,588,2022-07-22 13:30:00,2022-07-22 15:47:00,137,Group Class,21,Came with friend
1271,792,2022-04-30 14:15:00,2022-04-30 16:13:00,118,Boxing,25,Came with friend
1272,590,2022-02-22 10:15:00,2022-02-22 11:53:00,98,Swimming,9,
1273,495,2023-02-17 06:15:00,2023-02-17 07:39:00,84,Personal Training,29,
1274,1178,2024-02-27 11:00:00,2024-02-27 12:41:00,101,Yoga,13,Post-holiday return
1275,927,2024-07-30 09:45:00,2024-07-30 11:08:00,83,Swimming,13,
1276,4,2022-10-13 16:45:00,2022-10-13 19:12:00,147,Yoga,8,
1277,66,2022-10-03 10:15:00,2022-10-03 12:12:00,117,Yoga,8,Competed this week
1278,1115,2022-03-23 08:15:00,2022-03-23 10:17:00,122,Boxing,13,Brought guest
1279,453,2024-05-12 21:30:00,2024-05-12 23:19:00,109,Cardio,3,Came with friend
1280,927,2022-05-28 16:15:00,2022-05-28 18:06:00,111,Group Class,8,Post-holiday return
1281,247,2023-07-16 15:00:00,2023-07-16 16:48:00,108,HIIT,6,
1282,718,2022-05-09 20:30:00,2022-05-09 22:48:00,138,Swimming,29,First visit
1283,890,2023-09-22 10:45:00,2023-09-22 12:59:00,134,Cardio,3,Brought guest
1284,786,2023-05-20 21:15:00,2023-05-20 22:33:00,78,Yoga,2,Competed this week
1285,1198,2024-01-01 18:30:00,2024-01-01 19:45:00,75,Stretching,24,
1286,375,2024-09-22 20:45:00,2024-09-22 23:03:00,138,Group Class,25,
1287,612,2022-04-03 06:15:00,2022-04-03 08:43:00,148,Cycling,10,
1288,367,2023-11-17 16:00:00,2023-11-17 18:03:00,123,Yoga,26,Regular visit
1289,591,2023-06-08 18:45:00,2023-06-08 19:33:00,48,HIIT,17,Brought guest
1290,469,2025-03-18 06:30:00,2025-03-18 08:00:00,90,Yoga,30,
1291,136,2023-06-02 17:30:00,2023-06-02 18:48:00,78,Strength,11,
1292,988,2023-08-22 12:15:00,2023-08-22 13:30:00,75,Strength,3,Regular visit
1293,938,2024-12-13 20:30:00,2024-12-13 21:27:00,57,Strength,4,
1294,593,2022-01-29 16:30:00,2022-01-29 17:31:00,61,Boxing,15,
1295,892,2024-05-20 09:15:00,2024-05-20 09:51:00,36,Cycling,25,First visit
1296,1029,2022-04-16 07:00:00,2022-04-16 09:02:00,122,Cycling,15,
1297,176,2023-10-02 12:00:00,2023-10-02 13:11:00,71,Strength,30,
1298,513,2023-04-14 19:45:00,2023-04-14 21:23:00,98,Swimming,5,
1299,213,2022-01-31 21:00:00,2022-01-31 22:40:00,100,Boxing,3,
1300,831,2024-12-10 16:45:00,2024-12-10 17:53:00,68,HIIT,10,Came with friend
1301,109,2024-04-12 06:15:00,2024-04-12 08:35:00,140,Swimming,26,Competed this week
1302,406,2023-05-16 08:30:00,2023-05-16 11:00:00,150,Group Class,5,
1303,26,2024-04-07 07:00:00,2024-04-07 07:53:00,53,Yoga,1,
1304,1029,2024-06-03 16:30:00,2024-06-03 18:56:00,146,Cardio,21,First visit
1305,283,2022-12-11 15:00:00,2022-12-11 15:42:00,42,Group Class,25,
1306,56,2024-04-06 19:45:00,2024-04-06 20:19:00,34,Strength,10,
1307,525,2023-10-17 10:00:00,2023-10-17 10:42:00,42,Swimming,13,
1308,422,2024-11-29 10:15:00,2024-11-29 11:02:00,47,HIIT,8,
1309,65,2023-10-17 13:15:00,2023-10-17 14:08:00,53,HIIT,1,First visit
1310,774,2022-10-14 06:00:00,2022-10-14 07:54:00,114,Stretching,24,
1311,155,2022-08-22 12:30:00,2022-08-22 14:08:00,98,Group Class,6,
1312,1180,2022-07-26 12:15:00,2022-07-26 14:07:00,112,HIIT,11,
1313,1059,2024-02-15 09:15:00,2024-02-15 10:05:00,50,Yoga,23,Competed this week
1314,521,2023-11-19 19:30:00,2023-11-19 20:42:00,72,HIIT,6,Regular visit
1315,381,2024-10-22 18:30:00,2024-10-22 20:38:00,128,Group Class,19,Came with friend
1316,877,2022-01-11 11:30:00,2022-01-11 13:14:00,104,Cycling,13,Post-holiday return
1317,396,2023-07-03 11:00:00,2023-07-03 13:03:00,123,Stretching,30,First visit
1318,507,2024-06-14 20:45:00,2024-06-14 22:35:00,110,Yoga,8,
1319,1174,2025-01-31 17:15:00,2025-01-31 19:04:00,109,Boxing,26,
1320,730,2024-04-08 08:30:00,2024-04-08 10:28:00,118,HIIT,12,Post-holiday return
1321,760,2023-11-12 08:30:00,2023-11-12 10:02:00,92,Swimming,30,
1322,758,2023-05-20 07:45:00,2023-05-20 09:08:00,83,Group Class,3,Regular visit
1323,969,2024-01-27 13:15:00,2024-01-27 14:36:00,81,Stretching,22,First visit
1324,327,2023-08-14 20:30:00,2023-08-14 22:58:00,148,Swimming,13,First visit
1325,478,2023-11-24 12:45:00,2023-11-24 13:31:00,46,Stretching,17,First visit
1326,512,2022-11-12 15:15:00,2022-11-12 17:37:00,142,Swimming,15,Competed this week
1327,309,2023-09-02 09:30:00,2023-09-02 11:00:00,90,Strength,5,
1328,938,2024-05-06 12:15:00,2024-05-06 13:26:00,71,Group Class,6,
1329,587,2024-04-21 16:45:00,2024-04-21 17:46:00,61,Stretching,,Post-holiday return
1330,208,2024-03-16 10:30:00,2024-03-16 12:12:00,102,Boxing,18,
1331,485,2025-01-23 08:45:00,2025-01-23 09:27:00,42,Personal Training,27,
1332,1025,2022-06-20 09:45:00,2022-06-20 12:09:00,144,Cycling,20,
1333,946,2022-07-01 06:15:00,2022-07-01 06:47:00,32,Boxing,25,
1334,971,2022-09-25 18:00:00,2022-09-25 19:30:00,90,HIIT,24,
1335,196,2023-07-15 19:45:00,2023-07-15 21:25:00,100,Cardio,17,
1336,792,2023-07-18 12:00:00,2023-07-18 12:46:00,46,Strength,9,Post-holiday return
1337,403,2023-09-02 20:45:00,2023-09-02 21:38:00,53,Personal Training,20,Regular visit
1338,296,2025-03-30 11:45:00,2025-03-30 14:02:00,137,Group Class,11,Post-holiday return
1339,421,2023-01-27 09:45:00,2023-01-27 10:32:00,47,Stretching,27,Competed this week
1340,616,2022-01-24 12:45:00,2022-01-24 15:00:00,135,Stretching,8,Brought guest
1341,164,2022-08-13 11:45:00,2022-08-13 13:44:00,119,Swimming,22,Regular visit
1342,1162,2024-07-31 08:45:00,2024-07-31 10:12:00,87,Cardio,13,
1343,1128,2023-04-05 12:30:00,2023-04-05 13:28:00,58,Stretching,3,
1344,215,2024-03-08 09:15:00,2024-03-08 10:29:00,74,Stretching,,
1345,822,2023-05-21 14:00:00,2023-05-21 16:07:00,127,Strength,6,
1346,475,2023-07-12 14:15:00,2023-07-12 15:45:00,90,Swimming,26,Came with friend
1347,421,2023-07-15 09:30:00,2023-07-15 10:05:00,35,Stretching,17,Regular visit
1348,182,2022-05-08 08:45:00,2022-05-08 10:18:00,93,Stretching,6,
1349,152,2023-05-30 08:00:00,2023-05-30 09:21:00,81,Cardio,9,Competed this week
1350,171,2022-02-21 07:30:00,2022-02-21 09:23:00,113,HIIT,28,
1351,309,2024-12-20 19:45:00,2024-12-20 22:13:00,148,Strength,12,Brought guest
1352,68,2022-05-29 07:15:00,2022-05-29 08:22:00,67,HIIT,3,
1353,529,2024-10-24 16:30:00,2024-10-24 18:10:00,100,Group Class,28,
